Year,DoY,NEE,NEE_f,NEE_fqc,GPP_f,GPP_fqc,Reco_f,LE,LE_f,LE_fqc,H,H_f,H_fqc,Rg,Rg_f,Rg_fqc,Tair,Tair_f,Tair_fqc,rH,VPD,VPD_f,VPD_fqc,P,Tmin,Tmin_f,VPDmax,VPDmax_f,iWUE,Gs
2019,120,-1.781582796,-1.71549263970861,0.0416666666666667,8.51773510986819,0.0416666666666667,6.80224247015958,95.4184674166667,95.4184674166667,0,36.86552275,36.86552275,0,333.666229020833,333.666229020833,0,15.6683333333333,15.6683333333333,0,62.8204166666667,7.1670439375,7.1670439375,0,0,11.71,11.71,13.603686,13.603686,32.8548313094547,0.571114253475778
2019,121,-1.3527299592,-1.17634473499015,0.145833333333333,8.29894180054056,0.145833333333333,7.12259706555042,108.223829583333,108.223829583333,0,15.618578625,15.618578625,0,339.905288854167,339.905288854167,0,16.890625,16.890625,0,56.7560416666667,9.5042185625,9.5042185625,0,0,10.58,10.58,23.104954,23.104954,40.5874270391925,0.482778824497313
2019,122,NaN,-1.08348879613997,0.270833333333333,8.42325796757059,0.270833333333333,7.33976917143062,NaN,119.521231446429,0.0208333333333333,15.8662717291667,15.8662717291667,0,344.9846836875,344.9846836875,0,17.4825,17.4825,0,54.0527083333333,10.6240934583333,10.6240934583333,0,0,9.53,9.53,23.581992,23.581992,41.4203325918327,0.459350526760959
2019,123,NaN,-1.60418034629718,0.145833333333333,9.05230067000015,0.145833333333333,7.44812032370297,118.861569354167,118.861569354167,0,7.02682547916667,7.02682547916667,0,336.529444895833,336.529444895833,0,17.4477083333333,17.4477083333333,0,59.0089583333333,10.0067156041667,10.0067156041667,0,0,10.22,10.22,24.669506,24.669506,49.4666079492989,0.435379657501853
2019,124,-1.6771310496,-1.6771310496,0,8.80233153917136,0,7.12520048957137,103.865014875,103.865014875,0,25.283521125,25.283521125,0,351.006501625,351.006501625,0,15.0375,15.0375,0,67.9764583333333,6.32826889583333,6.32826889583333,0,0,9.94,9.94,16.355213,16.355213,31.455703139702,0.640333830469856
2019,125,NaN,-1.17354866605878,0.208333333333333,8.17119071110672,0.208333333333333,6.99764204504794,NaN,98.3334102737647,0.208333333333333,42.6481449166667,42.6481449166667,0,329.388597125,329.388597125,0,13.9683333333333,13.9683333333333,0,66.7589583333333,5.68197235416667,5.68197235416667,0,0,10.36,10.36,11.032611,11.032611,28.5916494732977,0.703258935045148
2019,126,-2.7175918176,-2.7175918176,0,9.87618001985818,0,7.15858820225819,100.7074754375,100.7074754375,0,44.7858337083333,44.7858337083333,0,315.242873208333,315.242873208333,0,14.569375,14.569375,0,69.1135416666667,5.3686325,5.3686325,0,0,11.84,11.84,9.466853,9.466853,28.4632146898217,0.731071194835826
2019,127,-2.778116616,-2.58428989731857,0.0833333333333333,9.90466681109655,0.0833333333333333,7.32037691377798,100.219970854167,100.219970854167,0,37.8155980208333,37.8155980208333,0,336.4669291875,336.4669291875,0,15.189375,15.189375,0,70.9241666666667,5.464041375,5.464041375,0,0,10.36,10.36,10.631119,10.631119,28.4497414491447,0.70980712957449
2019,128,-2.6910296712,-2.6910296712,0,10.1547494770586,0,7.46371980585863,98.9331799166667,98.9331799166667,0,35.5431000208333,35.5431000208333,0,336.0433858125,336.0433858125,0,15.80375,15.80375,0,73.504375,5.08679389583333,5.08679389583333,0,0,11.91,11.91,9.580616,9.580616,28.2313956437987,0.743015119632946
2019,129,-3.4944310224,-3.4944310224,0,10.7599666466221,0,7.2655356242221,103.856992583333,103.856992583333,0,40.5752016666667,40.5752016666667,0,337.292135541667,337.292135541667,0,15.03875,15.03875,0,74.675,4.63813647916667,4.63813647916667,0,0,11.51,11.51,8.6789,8.6789,26.5236067053443,NaN
2019,130,NaN,-2.36197398990297,0.104166666666667,10.0025294369172,0.104166666666667,7.64055544701419,NaN,111.157757580696,0.104166666666667,7.2523240625,7.2523240625,0,341.490060020833,341.490060020833,0,17.4310416666667,17.4310416666667,0,66.13375,8.0891354375,8.0891354375,0,0,10.95,10.95,22.671142,22.671142,48.6244985881565,0.497129789102241
2019,131,NaN,-2.08622894457669,0.416666666666667,9.45998526850395,0.416666666666667,7.37375632392726,NaN,105.102432417373,0.416666666666667,22.9622234166667,22.9622234166667,0,345.913040770833,345.913040770833,0,16.291875,16.291875,0,70.5422916666667,6.10973391666667,6.10973391666667,0,0,11.86,11.86,13.502694,13.502694,36.1501417347189,0.564176645880786
2019,132,NaN,-2.03906047988571,0.145833333333333,9.52887060050147,0.145833333333333,7.48981012061576,NaN,124.580551916488,0.145833333333333,13.3860613333333,13.3860613333333,0,345.547324354167,345.547324354167,0,17.200625,17.200625,0,62.0847916666667,8.40235845833333,8.40235845833333,0,0,11.04,11.04,17.988957,17.988957,29.6911109462671,0.665561756805444
2019,133,NaN,-2.34648564997579,0.375,9.80960196988501,0.375,7.46311631990921,NaN,113.551658708781,0.1875,17.4274032916667,17.4274032916667,0,326.017441833333,326.017441833333,0,17.1520833333333,17.1520833333333,0,61.4664583333333,7.973144875,7.973144875,0,0,12.33,12.33,17.458982,17.458982,35.450822510612,0.628383111900752
2019,134,-2.4971604912,-2.4971604912,0,9.54499980569251,0,7.0478393144925,80.5155021666667,80.5155021666667,0,19.0832958958333,19.0832958958333,0,226.226869208333,226.226869208333,0,14.9922916666667,14.9922916666667,0,71.0216666666667,5.110616625,5.110616625,0,0,11.87,11.87,7.352582,7.352582,32.2654443985114,0.550296186164635
2019,135,NaN,3.04569845859018,0.645833333333333,4.02880425814061,0.645833333333333,7.07450271673079,NaN,36.5212641713096,0.604166666666667,-17.0337189375,-17.0337189375,0,78.0960865208333,78.0960865208333,0,15.2502083333333,15.2502083333333,0,77.98125,3.91377433333333,3.91377433333333,0,11.9,11.05,11.05,7.682222,7.682222,NaN,NaN
2019,136,NaN,-0.346255957295805,0.5,6.93138414584373,0.5,6.58512818854793,NaN,75.7375359913213,0.375,-1.86605422916667,-1.86605422916667,0,202.252125520833,202.252125520833,0,12.7252083333333,12.7252083333333,0,72.758125,4.05566529166667,4.05566529166667,0,3.4,10.73,10.73,6.069028,6.069028,NaN,NaN
2019,137,-1.9888038216,-1.9888038216,0,8.81762925350693,0,6.82882543190693,117.084589145833,117.084589145833,0,44.8163842083333,44.8163842083333,0,339.9537384375,339.9537384375,0,14.1925,14.1925,0,63.958125,6.17008316666667,6.17008316666667,0,0,11.26,11.26,11.081329,11.081329,NaN,NaN
2019,138,NaN,1.71160159803259,0.5625,4.71466765724771,0.5625,6.4262692552803,NaN,29.5896516583399,0.541666666666667,-6.90102647916667,-6.90102647916667,0,93.540572625,93.540572625,0,12.12375,12.12375,0,76.8,3.37640227083333,3.37640227083333,0,17.5,10.74,10.74,6.799996,6.799996,NaN,NaN
2019,139,NaN,0.571096979434107,1,5.64831819346335,1,6.21941517289746,NaN,60.9069628917682,1,12.282925,12.282925,0,179.968429604167,179.968429604167,0,11.1374791666667,11.1374791666667,0,79.986875,2.7841568125,2.7841568125,0,18.5,6.677,6.677,7.272587,7.272587,NaN,NaN
2019,140,NaN,-2.3155116296546,0.5625,8.60363104749676,0.5625,6.28811941784216,NaN,120.799864452552,0.395833333333333,47.7657845208333,47.7657845208333,0,338.059514895833,338.059514895833,0,11.5952291666667,11.5952291666667,0,73.5791666666667,4.3056281875,4.3056281875,0,0.1,4.414,4.414,10.127736,10.127736,NaN,NaN
2019,141,NaN,-1.32777569873143,0.104166666666667,8.05300100600988,0.104166666666667,6.72522530727846,NaN,109.33560081412,0.104166666666667,33.5042191041667,33.5042191041667,0,293.457739416667,293.457739416667,0,13.785625,13.785625,0,69.2202083333333,5.01327027083333,5.01327027083333,0,0.5,11.29,11.29,8.86525,8.86525,NaN,NaN
2019,142,NaN,-2.3323688534973,0.166666666666667,9.49044158692991,0.166666666666667,7.15807273343261,112.057609958333,112.057609958333,0,27.6926855416667,27.6926855416667,0,318.020129979167,318.020129979167,0,16.0425,16.0425,0,66.471875,6.96742622916667,6.96742622916667,0,0,9.64,9.64,16.230924,16.230924,NaN,NaN
2019,143,NaN,-0.802588617825698,0.25,8.3847139679026,0.25,7.58212535007689,NaN,104.446743680556,0.0208333333333333,NaN,9.18712685416667,0.0208333333333333,277.588147041667,277.588147041667,0,18.17,18.17,0,65.4252083333333,7.98639802083333,7.98639802083333,0,0,13.48,13.48,15.501664,15.501664,NaN,NaN
2019,144,-1.9622584368,-1.93801189970769,0.0208333333333333,9.23282679558785,0.0208333333333333,7.29481489588016,112.2496213125,112.2496213125,0,39.5174146875,39.5174146875,0,354.226056520833,354.226056520833,0,16.1102083333333,16.1102083333333,0,72.0422916666667,5.56782985416667,5.56782985416667,0,0.1,11.84,11.84,11.351602,11.351602,24.90428453398,0.737263760815674
2019,145,NaN,-3.00591712553919,0.208333333333333,10.285095398246,0.208333333333333,7.27917827270678,113.788920333333,113.788920333333,0,36.688341125,36.688341125,0,333.105151270833,333.105151270833,0,15.5527083333333,15.5527083333333,0,67.5554166666667,6.34705372916667,6.34705372916667,0,0,9.15,9.15,13.164787,13.164787,31.5871728518285,0.636058838220532
2019,146,NaN,-1.13022932399572,0.458333333333333,7.96238797690774,0.458333333333333,6.83215865291202,NaN,77.5150224837315,0.291666666666667,11.4701620416667,11.4701620416667,0,228.158602145833,228.158602145833,0,12.7270833333333,12.7270833333333,0,67.395,4.97211802083333,4.97211802083333,0,0.9,8.26,8.26,8.396084,8.396084,NaN,NaN
2019,147,NaN,-2.12890715046623,0.479166666666667,9.43632874884972,0.479166666666667,7.3074215983835,NaN,104.270428439618,0.104166666666667,58.2340486666667,58.2340486666667,0,336.313765958333,336.313765958333,0,14.778125,14.778125,0,69.760625,5.68582935416667,5.68582935416667,0,0,9.51,9.51,11.53968,11.53968,NaN,NaN
2019,148,NaN,-1.59517868878023,0.229166666666667,9.42336376173327,0.229166666666667,7.82818507295304,NaN,119.410134953298,0.0833333333333333,39.9558647291667,39.9558647291667,0,359.424231083333,359.424231083333,0,17.0485416666667,17.0485416666667,0,69.376875,6.95835083333333,6.95835083333333,0,0,9.76,9.76,15.874701,15.874701,NaN,NaN
2019,149,NaN,-1.08816764500552,0.166666666666667,9.38655771755717,0.166666666666667,8.29839007255166,NaN,130.108572291407,0.0833333333333333,26.4085340833333,26.4085340833333,0,356.646974291667,356.646974291667,0,18.2797916666667,18.2797916666667,0,67.6145833333333,7.99040525,7.99040525,0,0,11.22,11.22,17.77586,17.77586,34.8071209697037,0.594099607826648
2019,150,NaN,-1.00765661529087,0.1875,9.48941157266342,0.1875,8.48175495737256,NaN,113.920329964049,0.0208333333333333,44.09050175,44.09050175,0,358.380220104167,358.380220104167,0,16.9025,16.9025,0,69.555625,6.6904028125,6.6904028125,0,0,11.08,11.08,14.325332,14.325332,32.8651654797986,0.646429128277636
2019,151,-1.003256496,-1.003256496,0,10.4059369308929,0,9.40268043489292,138.421990354167,138.421990354167,0,23.3514671666667,23.3514671666667,0,363.575268791667,363.575268791667,0,19.0845833333333,19.0845833333333,0,67.5839583333333,8.50232558333333,8.50232558333333,0,0,11.84,11.84,19.524248,19.524248,33.7016419401091,0.642843798325491
2019,152,NaN,-1.38991613178678,0.0416666666666667,11.1522744605474,0.0416666666666667,9.76235832876064,NaN,139.038340074722,0.0208333333333333,20.8838383541667,20.8838383541667,0,359.141347833333,359.141347833333,0,19.0304166666667,19.0304166666667,0,69.5327083333333,8.00332625,8.00332625,0,0,12.52,12.52,18.319231,18.319231,37.0235477236067,0.626594199143851
2019,153,-0.4219900632,-0.4219900632,0,9.7902584388447,0,9.36826837564469,106.488572145833,106.488572145833,0,43.864400125,43.864400125,0,356.446924270833,356.446924270833,0,16.7054166666667,16.7054166666667,0,74.1616666666667,5.49606972916667,5.49606972916667,0,0,12.08,12.08,11.500542,11.500542,27.5609774184653,0.703055661998529
2019,154,1.383605496,1.22806775233467,0.125,8.64505862897122,0.125,9.87312638130589,118.082745645833,118.082745645833,0,48.1006942083333,48.1006942083333,0,356.612590604167,356.612590604167,0,18.42,18.42,0,71.545625,7.02764745833333,7.02764745833333,0,0,11.97,11.97,16.005926,16.005926,29.0209897262217,0.68282276283587
2019,155,NaN,2.66569960064656,0.333333333333333,8.30842933159663,0.333333333333333,10.9741289322432,NaN,134.512003505208,0.0208333333333333,10.46878075,10.46878075,0,360.457301791667,360.457301791667,0,22.7385416666667,22.7385416666667,0,63.14625,12.1112348125,12.1112348125,0,0,13.8,13.8,25.011805,25.011805,45.1104564242742,0.428328647116356
2019,156,NaN,2.13509456589582,0.354166666666667,8.98908336038252,0.354166666666667,11.1241779262783,NaN,154.564480893995,0.104166666666667,2.76763641666667,2.76763641666667,0,358.597461833333,358.597461833333,0,24.0460416666667,24.0460416666667,0,56.1485416666667,14.2747176458333,14.2747176458333,0,0,17.62,17.62,25.313624,25.313624,41.8324422113544,0.417559765700767
2019,157,NaN,1.73120443979948,0.333333333333333,8.3367907400999,0.333333333333333,10.0679951798994,NaN,146.105157700679,0.333333333333333,6.313248,6.313248,0,373.046386583333,373.046386583333,0,20.84625,20.84625,0,42.1266666666667,14.9217459166667,14.9217459166667,0,0,15.07,15.07,23.218391,23.218391,40.7612425955779,0.399370391213881
2019,158,NaN,0.596398856753526,0.229166666666667,8.61802347933122,0.229166666666667,9.21442233608474,NaN,112.059702284722,0.0416666666666667,25.1571639375,25.1571639375,0,376.17685675,376.17685675,0,18.5508333333333,18.5508333333333,0,47.27875,12.700714875,12.700714875,0,0,12.71,12.71,27.52257,27.52257,60.7630861183808,0.327412472442123
2019,159,NaN,0.762219196088105,0.229166666666667,9.16299452658249,0.229166666666667,9.9252137226706,129.039134458333,129.039134458333,0,1.08185895833333,1.08185895833333,0,380.163791020833,380.163791020833,0,22.8752083333333,22.8752083333333,0,27.9570833333333,21.2318221041667,21.2318221041667,0,0,15.54,15.54,34.032715,34.032715,76.1193917617475,0.267733470045619
2019,160,NaN,0.522587158214441,0.395833333333333,10.0801798902849,0.395833333333333,10.6027670484994,118.477888229167,118.477888229167,0,16.059298,16.059298,0,355.2638159375,355.2638159375,0,24.489375,24.489375,0,34.42875,22.239082125,22.239082125,0,0,16.92,16.92,41.52621,41.52621,90.6033173877459,0.241861936028877
2019,161,NaN,3.44702760482838,0.583333333333333,7.95231547753172,0.583333333333333,11.3993430823601,NaN,104.722664601811,0.0833333333333333,19.0689159375,19.0689159375,0,351.931732916667,351.931732916667,0,26.3379166666667,26.3379166666667,0,49.629375,21.1080239166667,21.1080239166667,0,0,15.97,15.97,47.126521,47.126521,97.0897427003971,0.173533498754271
2019,162,NaN,3.61027922317466,0.5625,8.57570830279922,0.5625,12.1859875259739,NaN,104.836176431424,0.0416666666666667,16.4730542083333,16.4730542083333,0,342.620029979167,342.620029979167,0,27.9633333333333,27.9633333333333,0,45.215,23.5022200625,23.5022200625,0,0,18.55,18.55,51.270464,51.270464,102.334959726072,0.185951203239706
2019,163,NaN,4.17277724652301,0.375,8.17567425730998,0.375,12.348451503833,NaN,153.868676935151,0.145833333333333,3.04706914583333,3.04706914583333,0,363.2220555,363.2220555,0,26.7210416666667,26.7210416666667,0,45.8016666666667,20.6381058541667,20.6381058541667,0,0,19.11,19.11,38.376705,38.376705,56.7760427619403,0.288857310784567
2019,164,NaN,4.88585120795714,0.708333333333333,6.37232792901949,0.708333333333333,11.2581791369766,NaN,86.0039927724737,0.75,46.1209143333333,46.1209143333333,0,364.259814979167,364.259814979167,0,20.4089583333333,20.4089583333333,0,63.6339583333333,9.5061933125,9.5061933125,0,0,15.39,15.39,18.638707,18.638707,NaN,NaN
2019,165,NaN,3.64170811811967,0.5625,7.57563357697412,0.5625,11.2173416950938,NaN,88.2751855598919,0.583333333333333,55.7314259375,55.7314259375,0,362.9219805,362.9219805,0,18.8060416666667,18.8060416666667,0,66.1016666666667,8.16980945833333,8.16980945833333,0,0,13.37,13.37,15.854,15.854,NaN,NaN
2019,166,1.0872188712,1.52286692458296,0.145833333333333,9.047355969411,0.145833333333333,10.570222893994,94.875021125,94.875021125,0,61.0482726041667,61.0482726041667,0,355.751437916667,355.751437916667,0,16.515,16.515,0,70.9741666666667,6.00715070833333,6.00715070833333,0,0,12.17,12.17,12.2599,12.2599,31.7029714028291,0.587925219850214
2019,167,NaN,4.48852664348636,0.354166666666667,5.81593311099479,0.354166666666667,10.3044597544811,NaN,80.960969939901,0.3125,60.7599904375,60.7599904375,0,358.217679416667,358.217679416667,0,17.301875,17.301875,0,71.079375,6.5120928125,6.5120928125,0,0,11.21,11.21,13.59264,13.59264,NaN,NaN
2019,168,NaN,3.17014015589228,0.916666666666667,7.29132524557458,0.916666666666667,10.4614654014669,NaN,94.3642743863355,0.854166666666667,52.3333025625,52.3333025625,0,357.5612653125,357.5612653125,0,19.918125,19.918125,0,67.5989583333333,8.64500054166667,8.64500054166667,0,0,13.5,13.5,17.873952,17.873952,NaN,NaN
2019,169,NaN,5.72007664317315,0.5,4.54668295262422,0.5,10.2667595957974,NaN,96.1856986573957,0.541666666666667,36.060739875,36.060739875,0,364.020692604167,364.020692604167,0,21.1397916666667,21.1397916666667,0,65.9416666666667,9.53267658333333,9.53267658333333,0,0,15.54,15.54,18.571053,18.571053,NaN,NaN
2019,170,1.2284967816,1.2284967816,0,8.01711910580521,0,9.24561588740522,99.16037075,99.16037075,0,48.3673245208333,48.3673245208333,0,366.549449875,366.549449875,0,18.61875,18.61875,0,72.401875,6.788020625,6.788020625,0,0,13.31,13.31,15.149553,15.149553,27.3791041410836,0.606492313046941
2019,171,0.8354001528,0.8354001528,0,7.87976530742128,0,8.71516546022128,106.235019729167,106.235019729167,0,49.4348892708333,49.4348892708333,0,368.174856166667,368.174856166667,0,18.248125,18.248125,0,67.108125,7.83215585416667,7.83215585416667,0,0,13.16,13.16,17.171142,17.171142,28.7213187809848,0.57984866496698
2019,172,0.5471212608,1.07281375802125,0.1875,7.54209636721687,0.1875,8.61491012523812,116.7204318125,116.7204318125,0,35.7741524375,35.7741524375,0,381.201550333333,381.201550333333,0,19.55125,19.55125,0,59.5689583333333,10.4848146875,10.4848146875,0,0,13.06,13.06,22.154437,22.154437,33.559648685235,0.484819982352243
2019,173,NaN,0.418583243340917,0.375,8.62580187841529,0.375,9.04438512175621,NaN,130.208357400422,0.125,9.25936039583333,9.25936039583333,0,377.592835729167,377.592835729167,0,23.3258333333333,23.3258333333333,0,48.391875,18.1753908333333,18.1753908333333,0,0,14.54,14.54,40.9859,40.9859,94.8197463105802,0.244055329243315
2019,174,NaN,1.57776615666018,0.208333333333333,7.3154464072396,0.208333333333333,8.89321256389977,NaN,148.572376083333,0.0208333333333333,-0.964678875,-0.964678875,0,371.055263833333,371.055263833333,0,24.0229166666667,24.0229166666667,0,50.8975,16.9550962916667,16.9550962916667,0,0,15.94,15.94,35.817078,35.817078,51.2932344060773,0.299935236544192
2019,175,NaN,0.855944522937943,0.208333333333333,7.36209325688866,0.208333333333333,8.2180377798266,NaN,106.902464416757,0.0625,17.834757375,17.834757375,0,335.496374104167,335.496374104167,0,21.733125,21.733125,0,61.40625,11.4433737291667,11.4433737291667,0,0,15.29,15.29,23.497604,23.497604,41.0210047238035,0.42492160022137
2019,176,NaN,0.82575795788379,0.270833333333333,7.33114712425768,0.270833333333333,8.15690508214146,NaN,146.68224694383,0.0833333333333333,16.8059539375,16.8059539375,0,371.6382220625,371.6382220625,0,22.47875,22.47875,0,48.3747916666667,15.0877980625,15.0877980625,0,0,17.05,17.05,26.004618,26.004618,40.2071720327194,0.4058265321654
2019,177,1.1737208448,1.33575904824108,0.104166666666667,6.23270747242664,0.104166666666667,7.56846652066772,107.405048208333,107.405048208333,0,53.5620729166667,53.5620729166667,0,372.8463365625,372.8463365625,0,19.14125,19.14125,0,54.7104166666667,10.4391731041667,10.4391731041667,0,0,14.54,14.54,16.424838,16.424838,29.3191933523322,0.445238254962077
2019,178,0.4591425816,0.945141844986364,0.270833333333333,6.45260649185724,0.270833333333333,7.39774833684361,108.235211541667,108.235211541667,0,46.9419422916667,46.9419422916667,0,341.382220541667,341.382220541667,0,18.2691666666667,18.2691666666667,0,57.9647916666667,9.63198360416667,9.63198360416667,0,0,12.43,12.43,18.646421,18.646421,35.9492802525495,0.439149933017048
2019,179,NaN,2.04850094144522,0.395833333333333,5.90062581689603,0.395833333333333,7.94912675834126,NaN,101.940458811274,0.0208333333333333,25.1556077708333,25.1556077708333,0,320.49887475,320.49887475,0,20.2397916666667,20.2397916666667,0,53.4470833333333,12.4341795416667,12.4341795416667,0,0,13.86,13.86,25.669604,25.669604,48.4199880490545,0.307260376803995
2019,180,NaN,1.83237080296041,1,6.48024453978526,1,8.31261534274567,NaN,111.06151149967,1,NaN,32.3903241129839,1,347.530632708333,347.530632708333,0,19.9525,19.9525,0,55.3479166666667,12.1201131875,12.1201131875,0,0,13.67,13.67,28.613836,28.613836,NaN,NaN
2019,181,0.6617366064,1.17478439946584,0.375,7.72253314677652,0.375,8.89731754624236,128.193036979167,128.193036979167,0,29.3844239791667,29.3844239791667,0,377.867904520833,377.867904520833,0,20.8227083333333,20.8227083333333,0,55.3045833333333,12.3770137708333,12.3770137708333,0,0,15.27,15.27,27.18807,27.18807,44.7897891423385,0.39157240312445
2019,182,NaN,1.19650859156096,0.354166666666667,8.0036691392082,0.354166666666667,9.20017773076917,114.137894791667,114.137894791667,0,38.5079584375,38.5079584375,0,368.290510083333,368.290510083333,0,20.2260416666667,20.2260416666667,0,58.1245833333333,11.2531120625,11.2531120625,0,0,13.41,13.41,22.720941,22.720941,40.9405498285042,0.400668638414775
2019,183,0.1921453056,1.01519686484071,0.333333333333333,8.87250114995553,0.333333333333333,9.88769801479624,125.936372958333,125.936372958333,0,25.8956873958333,25.8956873958333,0,359.166354083333,359.166354083333,0,21.4791666666667,21.4791666666667,0,50.2972916666667,13.5692361875,13.5692361875,0,0,16.48,16.48,25.166855,25.166855,47.110576921472,0.390450874773253
2019,184,NaN,1.28264863320428,0.375,8.90026075691341,0.375,10.1829093901177,NaN,115.767699865255,0.0625,36.3370664791667,36.3370664791667,0,365.205363895833,365.205363895833,0,20.8983333333333,20.8983333333333,0,56.9279166666667,11.7296310833333,11.7296310833333,0,0,15.21,15.21,21.071225,21.071225,47.8359261020579,0.411450285354898
2019,185,NaN,2.51015580480438,0.270833333333333,7.89299451276856,0.270833333333333,10.4031503175729,NaN,115.23069724948,0.104166666666667,38.2138662083333,38.2138662083333,0,363.390847666667,363.390847666667,0,20.955,20.955,0,61.380625,11.1592008958333,11.1592008958333,0,0,13.67,13.67,23.212544,23.212544,NaN,NaN
2019,186,NaN,5.14060085818154,0.3125,5.05174317360254,0.3125,10.1923440317841,110.127038645833,110.127038645833,0,42.1647897708333,42.1647897708333,0,366.446299083333,366.446299083333,0,21.354375,21.354375,0,60.8845833333333,11.3982179375,11.3982179375,0,0,15.02,15.02,24.025198,24.025198,21.8402150612962,0.401213359911843
2019,187,NaN,2.78864945337778,0.333333333333333,7.14893255240201,0.333333333333333,9.93758200577978,104.993536729167,104.993536729167,0,34.58886475,34.58886475,0,351.611340333333,351.611340333333,0,21.6933333333333,21.6933333333333,0,56.8629166666667,12.75960775,12.75960775,0,0,15.05,15.05,26.66461,26.66461,49.1503426195224,0.32192195629693
2019,188,NaN,2.90351044543376,0.291666666666667,6.47783947366597,0.291666666666667,9.38134991909973,NaN,106.260226557165,0.0208333333333333,NaN,50.4994807364341,0.0208333333333333,344.7049261875,344.7049261875,0,20.5495833333333,20.5495833333333,0,54.886875,12.1521992916667,12.1521992916667,0,0,14.43,14.43,25.023276,25.023276,42.8426405583558,0.369448397856476
2019,189,NaN,2.57559913164107,0.520833333333333,6.01371585269222,0.520833333333333,8.58931498433329,NaN,82.8642106818576,0.0625,79.7527171875,79.7527171875,0,361.81857975,361.81857975,0,18.6675,18.6675,0,62.3975,8.8341965,8.8341965,0,0,11.79,11.79,15.44375,15.44375,35.4408052053062,0.358474280673286
2019,190,NaN,2.4243442281233,0.25,5.83985895088028,0.25,8.26420317900358,NaN,86.8625271284722,0.0208333333333333,67.61001575,67.61001575,0,355.085646395833,355.085646395833,0,19.6170833333333,19.6170833333333,0,65.1385416666667,8.81194927083333,8.81194927083333,0,0,13.27,13.27,19.060872,19.060872,33.5393706089368,0.391392910250104
2019,191,NaN,2.51752688677726,0.208333333333333,5.48745503128102,0.208333333333333,8.00498191805828,NaN,89.7424448809524,0.0208333333333333,69.0816682083333,69.0816682083333,0,361.007439333333,361.007439333333,0,21.0472916666667,21.0472916666667,0,66.0604166666667,9.31509847916667,9.31509847916667,0,0,16.14,16.14,20.059896,20.059896,28.3436578551132,0.435527442916691
2019,192,2.067319476,2.44269140129291,0.229166666666667,5.35251411033381,0.229166666666667,7.79520551162671,100.019519854167,100.019519854167,0,48.2466551666667,48.2466551666667,0,364.247311916667,364.247311916667,0,22.8122916666667,22.8122916666667,0,59.7085416666667,12.0534982291667,12.0534982291667,0,0,18.22,18.22,22.189171,22.189171,38.9623188749497,0.32350237823281
2019,193,1.903003308,2.11044510761182,0.270833333333333,5.51310566633564,0.270833333333333,7.62355077394746,104.724315854167,104.724315854167,0,45.2504447083333,45.2504447083333,0,363.476806666667,363.476806666667,0,22.658125,22.658125,0,60.3122916666667,12.3672732708333,12.3672732708333,0,0,15.98,15.98,26.225486,26.225486,39.2335467992345,0.347193690795865
2019,194,1.4121325296,1.63193734232531,0.1875,6.02756361828921,0.1875,7.65950096061452,115.650654229167,115.650654229167,0,40.7662983125,40.7662983125,0,366.596336625,366.596336625,0,23.1783333333333,23.1783333333333,0,56.1189583333333,14.1951535208333,14.1951535208333,0,0,15.97,15.97,30.096871,30.096871,42.5824065973784,0.332687299064957
2019,195,NaN,1.83107074997207,0.3125,5.83815580965931,0.3125,7.66922655963138,NaN,112.556012143229,0.0208333333333333,35.9805529166667,35.9805529166667,0,367.645036291667,367.645036291667,0,23.4870833333333,23.4870833333333,0,50.8985416666667,15.442624125,15.442624125,0,0,17.12,17.12,28.317131,28.317131,45.0484624095001,0.311223991725996
2019,196,1.910258748,1.96789374974423,0.166666666666667,6.0280055237222,0.166666666666667,7.99589927346643,115.557338770833,115.557338770833,0,27.6017280416667,27.6017280416667,0,362.198362083333,362.198362083333,0,25.186875,25.186875,0,45.49375,18.303524375,18.303524375,0,0,19.7,19.7,28.624582,28.624582,49.8336425038311,0.250496368406205
2019,197,NaN,1.25303237887725,0.3125,6.60607262058682,0.3125,7.85910499946407,108.975947291667,108.975947291667,0,47.8516436041667,47.8516436041667,0,354.058827208333,354.058827208333,0,23.4929166666667,23.4929166666667,0,51.60375,15.4415389166667,15.4415389166667,0,0,16.74,16.74,29.75101,29.75101,46.7351071950252,0.316706045588323
2019,198,NaN,1.61398858211375,0.416666666666667,6.18931089495261,0.416666666666667,7.80329947706637,89.7473544583333,89.7473544583333,0,54.6398462916667,54.6398462916667,0,354.458927208333,354.458927208333,0,22.40125,22.40125,0,60.4791666666667,12.9559852708333,12.9559852708333,0,0,13.92,13.92,31.209479,31.209479,55.5137164357844,0.300073464314818
2019,199,1.6474732344,1.77187976118967,0.270833333333333,6.02342830624771,0.270833333333333,7.79530806743739,96.3439096458333,96.3439096458333,0,56.2408538125,56.2408538125,0,352.781945520833,352.781945520833,0,21.5254166666667,21.5254166666667,0,63.623125,10.4353065833333,10.4353065833333,0,0,16.41,16.41,22.680045,22.680045,40.0449818669958,0.368852096745038
2019,200,1.8917019072,1.88855169771429,0.0208333333333333,5.73689723042018,0.0208333333333333,7.62544892813446,84.2174610625,84.2174610625,0,61.9437325,61.9437325,0,353.308639625,353.308639625,0,19.7925,19.7925,0,68.1079166666667,8.231051375,8.231051375,0,0,15.15,15.15,17.134846,17.134846,35.1048438480101,0.434234387688035
