"Year","DoY","NEE","NEE_f","NEE_fqc","GPP_f","GPP_fqc","Reco_f","LE","LE_f","LE_fqc","H","H_f","H_fqc","Rg","Rg_f","Rg_fqc","Tair","Tair_f","Tair_fqc","rH","VPD","VPD_f","VPD_fqc","P","Tmin","Tmin_f","VPDmax","VPDmax_f"
2007,38,NA,0.0584930520903833,0.0833333333333333,-0.0275781913684013,0.0833333333333333,0.030914860721982,NA,8.07337162826957,0.0416666666666667,37.0518752083333,37.0518752083333,0,NA,193.370668295833,0.0208333333333333,8.71354166666667,8.71354166666667,0,51.7538125,6.45418908333333,6.45418908333333,0,0,-0.98,-0.98,16.036642,16.036642
2007,39,NA,0.0982890130468245,0.1875,-0.0688347928406659,0.1875,0.0294542202061586,9.41667258083333,9.41667258083333,0,38.1658708333333,38.1658708333333,0,NA,198.2593883125,0.0208333333333333,9.47229166666667,9.47229166666667,0,43.5569375,8.12237510416667,8.12237510416667,0,0,0.04,0.04,18.827935,18.827935
2007,40,NA,0.0503070000145906,0.0416666666666667,-0.0132749329897831,0.0416666666666667,0.0370320670248075,NA,7.04773353169473,0.0416666666666667,30.0580215,30.0580215,0,NA,150.926807058333,0.0416666666666667,9.58291666666667,9.58291666666667,0,42.6630625,7.42543822916667,7.42543822916667,0,0,3.11,3.11,15.332667,15.332667
2007,41,NA,0.0272447894432432,0.0625,0.0532916437331178,0.0625,0.080536433176361,NA,8.7132825395625,0.0416666666666667,47.4559503333333,47.4559503333333,0,NA,180.872942134461,0.375,11.1722916666667,11.1722916666667,0,44.0552916666667,8.130668375,8.130668375,0,0,5.3,5.3,14.869855,14.869855
2007,42,NA,0.0739015200116241,0.125,0.0316428189227755,0.125,0.1055443389344,NA,4.65890272575,0.0625,19.3542697916667,19.3542697916667,0,NA,101.795664390873,0.291666666666667,8.87395833333333,8.87395833333333,0,62.2597083333333,4.66672602083333,4.66672602083333,0,2.34,4.68,4.68,10.012041,10.012041
2007,43,NA,0.249819714630857,0.416666666666667,-0.119484216052131,0.416666666666667,0.130335498578726,NA,23.1347396058854,0.0625,43.1192958333333,43.1192958333333,0,NA,166.612948947222,1.04166666666667,7.7025,7.7025,0,59.9149583333333,4.55560222916667,4.55560222916667,0,0.106,3.92,3.92,9.150577,9.150577
2007,44,NA,-0.0159859544554286,0.291666666666667,0.121631904859141,0.291666666666667,0.105645950403713,NA,15.4855307968143,0.229166666666667,21.6662395833333,21.6662395833333,0,NA,112.06003026746,1.0625,1.84125,1.84125,0,81.5433541666667,1.41835779166667,1.41835779166667,0,0.744,-2.21,-2.21,4.618713,4.618713
2007,45,NA,-0.00505553070945125,0.583333333333333,0.113442169659975,0.583333333333333,0.108386638950524,NA,17.6778362454807,0.0416666666666667,5.03395104166667,5.03395104166667,0,NA,62.2631323011458,0.3125,0.731458333333333,0.731458333333333,0,91.9276041666667,0.522823270833333,0.522823270833333,0,3.297,-1.23,-1.23,1.681208,1.681208
2007,46,0.1966874184,0.1966874184,0,-0.0992059735662042,0,0.0974814448337958,30.8928551824375,30.8928551824375,0,30.2383354166667,30.2383354166667,0,NA,214.475769219549,0.541666666666667,0.691041666666667,0.691041666666667,0,62.6145625,2.63406558333333,2.63406558333333,0,0,-4.99,-4.99,6.175375,6.175375
2007,47,NA,0.194817588252632,0.0208333333333333,-0.0816138173248942,0.0208333333333333,0.113203770927737,17.6994747086458,17.6994747086458,0,31.259345,31.259345,0,NA,217.550303946825,0.375,4.08333333333333,4.08333333333333,0,52.2425,4.67228110416667,4.67228110416667,0,0,-4.81,-4.81,10.495124,10.495124
2007,48,NA,0.0604328941400905,0.0625,0.0477211845805876,0.0625,0.108154078720678,NA,14.6462153413021,0.0416666666666667,37.9818198333333,37.9818198333333,0,NA,227.379079838095,0.895833333333333,6.14458333333333,6.14458333333333,0,42.9110625,5.91019120833333,5.91019120833333,0,0,0.98,0.98,11.752901,11.752901
2007,49,NA,0.00553384260000001,0.0833333333333333,0.0776976290538477,0.0833333333333333,0.0832314716538476,NA,12.2857546240104,0.0416666666666667,32.28789875,32.28789875,0,NA,152.961456713184,0.625,5.47729166666667,5.47729166666667,0,46.0256875,5.43611458333333,5.43611458333333,0,0,-2.62,-2.62,9.302472,9.302472
2007,50,NA,0.000274281121107694,0.0625,0.0966866250784905,0.0625,0.0969609061995982,11.7828160932083,11.7828160932083,0,25.2438579166667,25.2438579166667,0,NA,141.112009663517,0.520833333333333,8.46270833333333,8.46270833333333,0,41.5274583333333,6.94317989583333,6.94317989583333,0,0,3.21,3.21,12.602016,12.602016
2007,51,0.01051685424,0.01051685424,0,0.0813442540076289,0,0.0918611082476289,NA,8.32862078242188,0.0208333333333333,42.1387075,42.1387075,0,180.076908541667,180.076908541667,0,5.363125,5.363125,0,52.3597916666667,4.71128764583333,4.71128764583333,0,0,0.94,0.94,9.589376,9.589376
2007,52,0.02183469048,0.0358042540013096,0.0833333333333333,0.0778714415031513,0.0833333333333333,0.113675695504461,NA,10.3527865861328,0.0208333333333333,53.331155625,53.331155625,0,228.920760108333,228.920760108333,0,6.03916666666667,6.03916666666667,0,50.305125,5.5990384375,5.5990384375,0,0,-2.32,-2.32,13.443477,13.443477
2007,53,NA,-0.0427856445227514,0.104166666666667,0.181987358156666,0.104166666666667,0.139201713633914,8.58462762589583,8.58462762589583,0,16.5547179166667,16.5547179166667,0,124.308069658333,124.308069658333,0,7.46395833333333,7.46395833333333,0,39.4281875,7.0944584375,7.0944584375,0,0,-1.64,-1.64,15.177217,15.177217
2007,54,-0.0612204696,-0.0612204696,0,0.210285958090179,0,0.149065488490179,NA,8.68874873129167,0.0208333333333333,60.7066875,60.7066875,0,233.109189708333,233.109189708333,0,8.0825,8.0825,0,34.9734375,7.94307620833333,7.94307620833333,0,0.106,-0.6,-0.6,16.662661,16.662661
2007,55,NA,0.365046087662609,0.0416666666666667,-0.275021470208412,0.0416666666666667,0.0900246174541971,NA,6.12947284758218,0.0208333333333333,56.145671875,56.145671875,0,236.012725066667,236.012725066667,0,1.36604166666667,1.36604166666667,0,30.6137291666667,5.02216335416667,5.02216335416667,0,0,-4.27,-4.27,8.923288,8.923288
2007,56,NA,-0.01549596608867,0.0625,0.144236536590581,0.0625,0.128740570501911,9.86178871197917,9.86178871197917,0,51.3526405,51.3526405,0,219.212460416667,219.212460416667,0,5.263125,5.263125,0,25.2023541666667,8.11277535416667,8.11277535416667,0,0,-6.81,-6.81,15.436067,15.436067
2007,57,0.03818566584,0.03818566584,0,0.130395011231815,0,0.168580677071815,NA,9.33933991813426,0.0416666666666667,46.2244716666667,46.2244716666667,0,237.778226166667,237.778226166667,0,10.2408333333333,10.2408333333333,0,24.2065833333333,10.0503858125,10.0503858125,0,0,2.98,2.98,18.034955,18.034955
2007,58,-0.16092324864,-0.160509172525714,0.0208333333333333,0.327845680233609,0.0208333333333333,0.167336507707894,NA,10.2510334374514,0.0208333333333333,60.4377602083333,60.4377602083333,0,245.287490295833,245.287490295833,0,10.4714583333333,10.4714583333333,0,26.0507916666667,10.1527386666667,10.1527386666667,0,0,3.14,3.14,17.621938,17.621938
2007,59,0.1456189704,0.1456189704,0,-0.0202324903469231,0,0.125386480053077,NA,5.72018794089725,0.0416666666666667,58.56309375,58.56309375,0,232.564858775,232.564858775,0,6.19833333333333,6.19833333333333,0,27.4708125,7.4474896875,7.4474896875,0,0,-1.54,-1.54,12.30365,12.30365
2007,60,NA,0.13058428513335,0.125,-0.049034020090545,0.125,0.0815502650428054,NA,7.62207292377207,0.0416666666666667,62.2252477083333,62.2252477083333,0,NA,244.617878552083,0.0208333333333333,0.99625,0.99625,0,29.4771041666667,4.95885854166667,4.95885854166667,0,0,-3.96,-3.96,8.534468,8.534468
2007,61,NA,0.132060762618977,0.270833333333333,-0.061199229444644,0.270833333333333,0.0708615331743334,NA,7.4305683297402,0.0208333333333333,56.437329375,56.437329375,0,NA,230.604003208333,0.0208333333333333,0.225833333333333,0.225833333333333,0,27.5978541666667,4.9722669375,4.9722669375,0,0,-8.28,-8.28,8.773797,8.773797
2007,62,NA,0.173117681691783,0.208333333333333,-0.127509463130679,0.208333333333333,0.0456082185611043,7.47203639516667,7.47203639516667,0,65.5380464583333,65.5380464583333,0,NA,251.66529515625,0.0208333333333333,-2.82645833333333,-2.82645833333333,0,28.7418541666667,3.79001891666667,3.79001891666667,0,0,-10.2,-10.2,6.600605,6.600605
2007,63,NA,0.101166043278146,0.416666666666667,-0.0447750477180526,0.416666666666667,0.0563909955600931,7.9162181050625,7.9162181050625,0,65.7438716666667,65.7438716666667,0,NA,257.922506658333,0.0208333333333333,0.923333333333333,0.923333333333333,0,25.3133958333333,5.564493,5.564493,0,0,-9.65,-9.65,11.192313,11.192313
2007,64,NA,0.0319292667668314,0.354166666666667,0.0302134420465135,0.354166666666667,0.0621427088133449,NA,8.88405013377083,0.0208333333333333,54.4988470833333,54.4988470833333,0,NA,224.787409485417,0.0208333333333333,4.8875,4.8875,0,22.5250416666667,7.58804789583333,7.58804789583333,0,0,-5.2,-5.2,13.698555,13.698555
2007,65,NA,0.0450741419180496,0.375,0.0203597799731517,0.375,0.0654339218912013,NA,9.33698372702778,0.0416666666666667,59.362705,59.362705,0,NA,258.970446210417,0.0208333333333333,9.25541666666667,9.25541666666667,0,20.3624583333333,10.5943250833333,10.5943250833333,0,0,-1.1,-1.1,20.281122,20.281122
2007,66,-0.03126063672,-0.0234237493181793,0.25,0.0840559318707116,0.25,0.0606321825525322,NA,9.12926333932738,0.0416666666666667,55.5216983333333,55.5216983333333,0,NA,247.013121441667,0.0208333333333333,10.779375,10.779375,0,24.5619375,10.484251625,10.484251625,0,0,3.19,3.19,18.495231,18.495231
2007,67,NA,-0.0153526403433064,0.291666666666667,0.068666470548999,0.291666666666667,0.0533138302056926,NA,7.05322423205833,0.0208333333333333,35.9060089583333,35.9060089583333,0,NA,165.77422404375,0.0208333333333333,11.11125,11.11125,0,39.481,8.5302045625,8.5302045625,0,0,3.08,3.08,16.256931,16.256931
2007,68,-0.0686606976,-0.0509662947079545,0.1875,0.101454174629445,0.1875,0.0504878799214901,NA,10.612429265561,0.0416666666666667,58.6819820833333,58.6819820833333,0,NA,262.9266049375,0.0208333333333333,11.4447916666667,11.4447916666667,0,37.4957916666667,9.67333158333333,9.67333158333333,0,0,1.62,1.62,18.450963,18.450963
2007,69,NA,-0.0578612301209726,0.208333333333333,0.131533374054508,0.208333333333333,0.0736721439335349,NA,7.71998277381424,0.0416666666666667,18.846013125,18.846013125,0,NA,145.154283898115,0.729166666666667,11.7929166666667,11.7929166666667,0,28.9705833333333,10.6220991875,10.6220991875,0,0,5.11,5.11,18.339588,18.339588
2007,70,NA,-0.00986413687714286,0.3125,0.0944349361266952,0.3125,0.0845707992495523,NA,8.887910058125,0.0833333333333333,NA,58.2201388888889,0.0416666666666667,NA,239.981119118353,0.875,8.80805208333333,8.80805208333333,0,NA,6.2583961875,6.2583961875,0,0,2.8,2.8,11.556406,11.556406
2007,71,0.0936571572,0.110614993371429,0.270833333333333,0.000267629167215592,0.270833333333333,0.110882622538644,NA,10.6710527735069,0.0833333333333333,50.2739539583333,50.2739539583333,0,NA,252.609251751326,0.729166666666667,9.11854166666667,9.11854166666667,0,53.6205,6.66045027083333,6.66045027083333,0,0,-0.58,-0.58,16.946436,16.946436
2007,72,NA,-0.0219010042231579,0.354166666666667,0.188152335286026,0.354166666666667,0.166251331062868,NA,12.0514442731595,0.0416666666666667,65.5428328541667,65.5428328541667,0,NA,271.457793643226,0.8125,12.8920833333333,12.8920833333333,0,44.969,9.58115925,9.58115925,0,0,4.41,4.41,19.885382,19.885382
2007,73,0.0276233112,0.0425453061857143,0.270833333333333,0.187629381065483,0.270833333333333,0.230174687251197,NA,12.8186289556649,0.0416666666666667,47.12346875,47.12346875,0,NA,257.964076975145,0.6875,16.2291666666667,16.2291666666667,0,25.6731041666667,15.0891894375,15.0891894375,0,0,8.02,8.02,26.931889,26.931889
2007,74,NA,0.0227283187404255,0.1875,0.213024301145766,0.1875,0.235752619886192,12.0143895554167,12.0143895554167,0,47.3735564770833,47.3735564770833,0,NA,276.956626692052,0.791666666666667,16.0504166666667,16.0504166666667,0,25.444,14.8329619375,14.8329619375,0,0,8.84,8.84,26.893924,26.893924
2007,75,-0.14225118912,-0.134084702141307,0.270833333333333,0.319178251873573,0.270833333333333,0.185093549732266,NA,12.3662856021389,0.0625,63.05517875,63.05517875,0,NA,283.924863830865,0.625,11.9377083333333,11.9377083333333,0,43.9894583333333,9.5088055625,9.5088055625,0,0,2.74,2.74,21.164787,21.164787
2007,76,NA,0.0145709462267532,0.4375,0.205728512560926,0.4375,0.220299458787679,NA,17.9742378721929,0.104166666666667,56.4132754166667,56.4132754166667,0,NA,290.936170241219,0.75,15.9664583333333,15.9664583333333,0,34.8953958333333,14.0590629583333,14.0590629583333,0,0,5.69,5.69,28.780787,28.780787
2007,77,NA,0.0143667338455243,0.104166666666667,0.223472278154909,0.104166666666667,0.237839012000434,NA,16.68496510425,0.0208333333333333,51.2122929166667,51.2122929166667,0,NA,247.477721298115,0.375,18.4891666666667,18.4891666666667,0,22.495,17.5386564791667,17.5386564791667,0,0,10.53,10.53,28.893773,28.893773
2007,78,NA,-0.17642653668,0.104166666666667,0.383414468996593,0.104166666666667,0.206987932316593,15.3252625651042,15.3252625651042,0,54.1114802083333,54.1114802083333,0,NA,236.588461842626,0.458333333333333,16.1116666666667,16.1116666666667,0,18.7093541666667,15.6882170625,15.6882170625,0,0,8.74,8.74,25.159093,25.159093
2007,79,-0.09956891952,-0.0860728382899247,0.0833333333333333,0.294657323178369,0.0833333333333333,0.208584484888444,NA,16.9850533173973,0.0833333333333333,55.168894375,55.168894375,0,NA,265.443258728125,0.0208333333333333,15.1,15.1,0,27.0946875,14.102707875,14.102707875,0,0,5.77,5.77,25.400984,25.400984
2007,80,NA,-0.130879583000259,0.166666666666667,0.346024862834126,0.166666666666667,0.215145279833867,NA,14.0126227061025,0.0208333333333333,36.0649772916667,36.0649772916667,0,163.25030884375,163.25030884375,0,14.7797916666667,14.7797916666667,0,31.224625,11.9487833125,11.9487833125,0,0,8.57,8.57,19.154189,19.154189
2007,81,NA,0.0121539166086002,0.458333333333333,0.173367961847329,0.458333333333333,0.185521878455929,NA,32.2952196566071,0.0416666666666667,31.0772420833333,31.0772420833333,0,NA,160.685931307292,0.0208333333333333,11.0183333333333,11.0183333333333,0,66.9767291666667,4.46997497916667,4.46997497916667,0,0.637,7.83,7.83,7.926343,7.926343
2007,82,NA,0.0167855387345804,0.604166666666667,0.164381660879144,0.604166666666667,0.181167199613724,NA,67.918174647455,0.1875,41.4457145833333,41.4457145833333,0,NA,193.406150604167,0.0208333333333333,9.23645833333333,9.23645833333333,0,76.6065208333333,3.06535122916667,3.06535122916667,0,17.018,3.86,3.86,11.402663,11.402663
2007,83,NA,0.0201136806709091,0.395833333333333,0.164672952619895,0.395833333333333,0.184786633290804,NA,74.6274500926577,0.270833333333333,51.9081458333333,51.9081458333333,0,245.709752814583,245.709752814583,0,8.291875,8.291875,0,71.9157291666667,3.4483215,3.4483215,0,7.126,3.67,3.67,8.943178,8.943178
2007,84,NA,0.163712061740389,0.3125,0.0701300058578616,0.3125,0.233842067598251,NA,41.9861441507956,0.0625,54.3748895833333,54.3748895833333,0,NA,290.606739453125,0.0208333333333333,10.9283333333333,10.9283333333333,0,58.9010208333333,6.24258670833333,6.24258670833333,0,0,3.98,3.98,15.289537,15.289537
