"Year","DoY","NEE","NEE_f","NEE_fqc","GPP_f","GPP_fqc","Reco_f","LE","LE_f","LE_fqc","H","H_f","H_fqc","Rg","Rg_f","Rg_fqc","Tair","Tair_f","Tair_fqc","rH","VPD","VPD_f","VPD_fqc","P","Tmin","Tmin_f","VPDmax","VPDmax_f"
2018,49,NA,-1.29357150876383,3,1.81060988203011,3,0.517038373266276,NA,17.7591591430933,3,NA,29.9442598330388,3,NA,160.558533046229,3,0.938078703666667,0.938078703666667,0,NA,NA,NA,NA,0,-3.555555556,-3.555555556,NA,NA
2018,50,NA,-1.48704466595708,3,1.76149849334174,3,0.274453827384662,NA,18.0934558860935,3,NA,33.512916797912,3,NA,167.541252396531,3,-3.40104166660417,-3.40104166660417,0,NA,NA,NA,NA,0,-7.833333333,-7.833333333,NA,NA
2018,51,NA,-1.47003501800851,3,1.72045037728539,3,0.250415359276879,NA,17.4213061582528,3,NA,29.5565739544393,3,NA,154.952268250456,3,-4.7320601851875,-4.7320601851875,0,NA,NA,NA,NA,0,-13.27777778,-13.27777778,NA,NA
2018,52,NA,-1.41877160910559,3,1.68711075528178,3,0.268339146176186,NA,13.1600508876933,3,NA,25.8892620416394,3,NA,127.648832371552,3,-3.81076388891667,-3.81076388891667,0,NA,NA,NA,NA,0,-10.88888889,-10.88888889,NA,NA
2018,53,NA,-0.946285974046337,3,1.23453218609139,3,0.288246212045055,NA,13.3084817363646,3,NA,12.332095630759,3,NA,102.142208699071,3,-3.45312499997917,-3.45312499997917,0,NA,NA,NA,NA,0,-8.111111111,-8.111111111,NA,NA
2018,54,NA,-1.09810707238716,3,1.36481503367581,3,0.266707961288647,NA,17.3529022270792,3,NA,21.3028692244804,3,NA,133.544306641216,3,-4.32986111095833,-4.32986111095833,0,NA,NA,NA,NA,0,-10.38888889,-10.38888889,NA,NA
2018,55,NA,-1.19217939748971,3,1.69629407890053,3,0.504114681410816,NA,17.2564198130049,3,NA,26.1650076880894,3,NA,151.145153537612,3,-0.269675925958333,-0.269675925958333,0,NA,NA,NA,NA,0.254,-7.722222222,-7.722222222,NA,NA
2018,56,NA,-1.29357150876383,3,2.24383053773438,3,0.950259028970548,NA,17.7591591430933,3,NA,29.9442598330388,3,NA,160.558533046229,3,5.31192129629167,5.31192129629167,0,NA,NA,NA,NA,0,-1.333333333,-1.333333333,NA,NA
2018,57,NA,-1.48704466595708,3,2.11546104299668,3,0.628416377039595,NA,18.0934558860935,3,NA,33.512916797912,3,NA,167.541252396531,3,1.26504629625,1.26504629625,0,NA,NA,NA,NA,0,-6.388888889,-6.388888889,NA,NA
2018,58,NA,-1.47003501800851,3,2.22541913057372,3,0.75538411256521,NA,17.4213061582528,3,NA,29.5565739544393,3,NA,154.952268250456,3,2.7042824071875,2.7042824071875,0,NA,NA,NA,NA,0,-5.666666667,-5.666666667,NA,NA
2018,59,NA,-1.41877160910559,3,2.37549481072399,3,0.956723201618395,NA,13.1600508876933,3,NA,25.8892620416394,3,NA,127.648832371552,3,5.564236111375,5.564236111375,0,NA,NA,NA,NA,0,0.333333333,0.333333333,NA,NA
2018,60,NA,-0.946285974046337,3,1.91828027956452,3,0.971994305518178,NA,13.3084817363646,3,NA,12.332095630759,3,NA,102.142208699071,3,5.89583333339583,5.89583333339583,0,NA,NA,NA,NA,0.254,-1.277777778,-1.277777778,NA,NA
2018,61,NA,-1.09810707238716,3,2.0064800912854,3,0.908373018898238,NA,17.3529022270792,3,NA,21.3028692244804,3,NA,133.544306641216,3,5.0798611113125,5.0798611113125,0,NA,NA,NA,NA,0,-0.666666667,-0.666666667,NA,NA
2018,62,NA,-1.19217939748971,3,1.93479108930718,3,0.742611691817465,NA,17.2564198130049,3,NA,26.1650076880894,3,NA,151.145153537612,3,2.35474537052083,2.35474537052083,0,NA,NA,NA,NA,0,-6.722222222,-6.722222222,NA,NA
2018,63,NA,-1.29357150876383,3,2.03110823874917,3,0.73753672998534,NA,17.7591591430933,3,NA,29.9442598330388,3,NA,160.558533046229,3,1.9479166666875,1.9479166666875,0,NA,NA,NA,NA,0,-7.555555556,-7.555555556,NA,NA
2018,64,NA,-1.47510069010782,2.41666666666667,2.27628943416169,2.41666666666667,0.801188744053867,NA,13.3517926341366,2.41666666666667,NA,27.1491954525727,2.41666666666667,NA,131.504493283494,2.39583333333333,3.3009259256875,3.3009259256875,0,NA,NA,NA,NA,0,-5.055555556,-5.055555556,NA,NA
2018,65,NA,-1.4303742132258,2,2.12446164323724,2,0.694087430011438,NA,11.6535861600292,2,NA,21.3065441209611,2,NA,114.108643465688,2,1.66493055564583,1.66493055564583,0,NA,NA,NA,NA,0,-7.388888889,-7.388888889,NA,NA
2018,66,NA,-1.39595702404604,0.9375,2.20867770861099,0.9375,0.812720684564948,NA,11.6183533793327,0.875,NA,20.9220362329466,0.895833333333333,NA,114.110651359333,0.8125,3.21764265260417,3.21764265260417,0,NA,NA,NA,NA,0,-6.611111111,-6.611111111,NA,NA
2018,67,NA,-0.576979114086144,0.104166666666667,1.70431062319606,0.104166666666667,1.12733150910992,NA,14.8131148756628,0.125,NA,5.39775739099475,0.0416666666666667,94.3426041747917,94.3426041747917,0,7.02555417427083,7.02555417427083,0,69.630129166875,3.73455245265692,3.73455245265692,0,0.508,0.504504492,0.504504492,8.52922217574518,8.52922217574518
2018,68,NA,-1.67841587364481,0.0625,2.82483501520989,0.0625,1.14641914156508,NA,21.7592391859794,0.166666666666667,NA,39.0226802834293,0.0833333333333333,183.132553276458,183.132553276458,0,8.13983182939583,8.13983182939583,0,48.67388618,6.05780265960935,6.05780265960935,0,0,0.11179091,0.11179091,10.7810097854414,10.7810097854414
2018,69,NA,-1.5202192162806,0.125,2.39973985639799,0.125,0.879520640117397,NA,17.6899512489463,0.0416666666666667,NA,37.9259266291891,0.0625,198.991433418542,198.991433418542,0,5.682178429625,5.682178429625,0,55.5489443058333,5.1514972208618,5.1514972208618,0,0,-4.306797167,-4.306797167,11.3388547403995,11.3388547403995
2018,70,NA,-1.71956801989338,0.1875,2.7309450264065,0.1875,1.01137700651312,NA,18.4526647752639,0.291666666666667,NA,44.4772882383757,0.0833333333333333,196.391631715417,196.391631715417,0,8.20149257172917,8.20149257172917,0,48.1608425345833,6.56996602362075,6.56996602362075,0,0,0.019874333,0.019874333,13.5487212393045,13.5487212393045
2018,71,NA,-2.15621469922098,0.208333333333333,3.14711146928126,0.208333333333333,0.99089677006028,NA,19.4224024888007,0.208333333333333,NA,48.5181456595443,0.104166666666667,200.320247322979,200.320247322979,0,8.2974857000625,8.2974857000625,0,59.6692009366667,6.11090811343648,6.11090811343648,0,0,-2.2276,-2.2276,16.1274828812417,16.1274828812417
2018,72,NA,-1.3031148228204,0.3125,2.20693448639289,0.3125,0.903819663572485,NA,13.5434793319677,0.270833333333333,NA,6.99750314667415,0.333333333333333,82.7985911057708,82.7985911057708,0,8.82505732197917,8.82505732197917,0,65.965689999375,4.97890174551833,4.97890174551833,0,0.254,0.439598367,0.439598367,13.4494127229847,13.4494127229847
2018,73,NA,-0.806672835799808,0.208333333333333,1.75981080576225,0.208333333333333,0.95313796996244,NA,21.9032074562509,0.104166666666667,NA,22.3148860788902,0.145833333333333,121.962569928896,121.962569928896,0,9.04142854133333,9.04142854133333,0,70.1732859370833,4.04187808204343,4.04187808204343,0,0.254,3.231045667,3.231045667,10.6832950201152,10.6832950201152
2018,74,NA,-1.76562256983199,0.145833333333333,2.62347766261496,0.145833333333333,0.857855092782968,NA,19.6247973478948,0.166666666666667,NA,39.5254827950937,0.0833333333333333,189.133160652354,189.133160652354,0,6.7618459250625,6.7618459250625,0,57.5866629164583,5.05762888072934,5.05762888072934,0,0,0.4691571,0.4691571,12.6930509007105,12.6930509007105
2018,75,NA,-1.29039345187795,0.145833333333333,2.18424651371539,0.145833333333333,0.893853061837433,NA,12.9088513890348,0.1875,NA,19.5093631184511,0.166666666666667,121.382562306958,121.382562306958,0,6.024731536,6.024731536,0,68.3461029164583,3.82100613867593,3.82100613867593,0,0,-1.954553,-1.954553,9.52860044382127,9.52860044382127
2018,76,NA,-1.4568573740344,0.25,2.50947049990499,0.25,1.05261312587059,NA,19.2780131982571,0.208333333333333,NA,35.1379472467526,0.208333333333333,168.640003658125,168.640003658125,0,7.30339545883333,7.30339545883333,0,66.394966458125,4.22141204804497,4.22141204804497,0,0,1.123490167,1.123490167,11.5074102452595,11.5074102452595
2018,77,NA,-2.13970984622695,0.1875,3.3098236384409,0.1875,1.17011379221395,NA,24.9074326977952,0.229166666666667,NA,51.6846876407672,0.145833333333333,221.560356531458,221.560356531458,0,7.57157753883333,7.57157753883333,0,52.4684008679167,6.31484994550918,6.31484994550918,0,0,-1.3177152,-1.3177152,14.2136477522659,14.2136477522659
2018,78,NA,-1.90522719505234,0.333333333333333,3.00449352808153,0.333333333333333,1.09926633302919,NA,19.5059778389684,0.208333333333333,NA,50.9236221611065,0.208333333333333,218.693072371542,218.693072371542,0,6.480304799875,6.480304799875,0,56.0415059022917,5.52951627372123,5.52951627372123,0,0,-2.214202833,-2.214202833,13.0999894978318,13.0999894978318
2018,79,NA,-1.64769498341291,0.270833333333333,2.83625525708243,0.270833333333333,1.18856027366953,NA,21.514861191614,0.208333333333333,NA,49.8834044005529,0.1875,225.567999466333,225.567999466333,0,6.77408416908333,6.77408416908333,0,53.9667822566667,5.94773053725816,5.94773053725816,0,0,-2.930354333,-2.930354333,14.344331405195,14.344331405195
2018,80,NA,-1.87164297882092,0.291666666666667,3.08265774636351,0.291666666666667,1.21101476754259,NA,18.2530323280113,0.270833333333333,NA,22.5198277141241,0.25,120.000078108625,120.000078108625,0,7.28215848197917,7.28215848197917,0,65.1753131245833,4.23674011527881,4.23674011527881,0,0.762,-1.0873481,-1.0873481,10.2272984153707,10.2272984153707
2018,81,NA,0.155728949365766,0.145833333333333,1.11562296388651,0.145833333333333,1.27135191325228,NA,17.7730988543261,0.125,NA,-11.2527522923015,0.166666666666667,64.9376468193125,64.9376468193125,0,7.48519506933333,7.48519506933333,0,71.4178661458333,3.08622662198767,3.08622662198767,0,0,2.663724667,2.663724667,8.11851382626312,8.11851382626312
2018,82,NA,-1.46554017515038,0.0625,2.68529919762092,0.0625,1.21975902247054,NA,20.985354841635,0.104166666666667,NA,24.636353881273,0.0416666666666667,127.316362792771,127.316362792771,0,5.83212747854167,5.83212747854167,0,57.2269631941667,4.45448971399901,4.45448971399901,0,0,0.0323074,0.0323074,9.53952972821585,9.53952972821585
2018,83,NA,-1.97944620859065,0.166666666666667,3.44395686791069,0.166666666666667,1.46451065932004,NA,24.8098265673183,0.166666666666667,NA,43.6595004067517,0.104166666666667,181.276654528271,181.276654528271,0,6.78286852077083,6.78286852077083,0,55.5991421529167,5.10123421378952,5.10123421378952,0,0,1.649207333,1.649207333,11.3689084429269,11.3689084429269
2018,84,NA,-1.7149197692577,0.0833333333333333,3.23372862013395,0.0833333333333333,1.51880885087625,NA,21.1846285814816,0.104166666666667,NA,37.6411893344385,0.0416666666666667,185.825017664437,185.825017664437,0,6.10053763341667,6.10053763341667,0,50.8942637835417,5.41738578742512,5.41738578742512,0,0,-1.60454595,-1.60454595,11.3534789014361,11.3534789014361
2018,85,NA,-1.33415832147882,0.1875,2.82417652960575,0.1875,1.49001820812693,NA,14.7694122650501,0.125,NA,16.8600953530719,0.125,93.8064263949167,93.8064263949167,0,6.31040929885417,6.31040929885417,0,58.3709608672917,4.45915946866037,4.45915946866037,0,0,-1.13811225,-1.13811225,8.35625358575282,8.35625358575282
2018,86,NA,-1.16960129195646,0.0416666666666667,3.61713523635325,0.0416666666666667,2.44753394439679,NA,24.1172288639924,0.0625,NA,16.0774926873233,0.0625,142.987777342771,142.987777342771,0,11.7948625972083,11.7948625972083,0,53.6688346183333,7.29313042555539,7.29313042555539,0,0,5.150327333,5.150327333,14.7495778233497,14.7495778233497
2018,87,-1.9300147957872,-1.9300147957872,0,4.20338810461887,0,2.27337330883167,NA,32.41003242085,0.0208333333333333,27.0788738569375,27.0788738569375,0,208.671163141812,208.671163141812,0,11.7329115110417,11.7329115110417,0,38.7841090627083,8.99426518249192,8.99426518249192,0,0,7.085975167,7.085975167,16.9672492703435,16.9672492703435
2018,88,NA,-2.20416305912902,0.0833333333333333,4.38498325126214,0.0833333333333333,2.18082019213312,NA,28.4021805685737,0.0625,NA,61.3428766569362,0.0625,235.208376994854,235.208376994854,0,11.3577730629583,11.3577730629583,0,49.91148270875,7.73915127844665,7.73915127844665,0,0,2.5662275,2.5662275,14.7673307055317,14.7673307055317
2018,89,NA,-1.36562639121563,0.125,3.54111619440549,0.125,2.17548980318985,NA,23.5944179834512,0.166666666666667,NA,11.3958232491506,0.104166666666667,131.567378841688,131.567378841688,0,11.7022242323542,11.7022242323542,0,48.0288333335417,7.94424470108773,7.94424470108773,0,0,4.940090333,4.940090333,15.6147033085476,15.6147033085476
2018,90,NA,-2.36538360128353,0.0833333333333333,4.1877494633682,0.0833333333333333,1.82236586208467,NA,23.5212203901635,0.520833333333333,NA,33.677612710887,0.125,193.189615432708,193.189615432708,0,9.9656619525,9.9656619525,0,35.0984256595833,8.5775022403489,8.5775022403489,0,0,1.910768717,1.910768717,13.7288632551011,13.7288632551011
2018,91,NA,-1.59905529080508,0.0833333333333333,3.10020726634471,0.0833333333333333,1.50115197553963,NA,21.5543404697942,0.125,NA,27.2375777825244,0.125,160.748626921875,160.748626921875,0,7.85536433958333,7.85536433958333,0,49.8495265972917,6.0203335317262,6.0203335317262,0,0,0.992939967,0.992939967,11.8734140521335,11.8734140521335
2018,92,NA,-2.34786866864762,0.0625,3.61753212128292,0.0625,1.2696634526353,NA,22.9454956240917,0.458333333333333,NA,50.1030314765058,0.0416666666666667,209.284180555208,209.284180555208,0,6.05816703389583,6.05816703389583,0,44.0185309370833,6.09095220609035,6.09095220609035,0,0,-1.541444167,-1.541444167,12.318403810023,12.318403810023
2018,93,NA,-1.39066315159826,0.3125,2.61592076160729,0.3125,1.22525761000903,NA,11.8518025594767,0.1875,NA,24.1218770523766,0.1875,122.710669664042,122.710669664042,0,5.824595304625,5.824595304625,0,54.3745386802083,4.81100888895477,4.81100888895477,0,0,-0.9339009,-0.9339009,9.00959575145994,9.00959575145994
2018,94,NA,-2.10421017902628,0.208333333333333,3.87505264776392,0.208333333333333,1.77084246873764,NA,17.9483482927413,0.104166666666667,NA,33.0503483183455,0.0833333333333333,142.699463364521,142.699463364521,0,9.46706643116667,9.46706643116667,0,63.0970960079167,4.64862584532429,4.64862584532429,0,0,5.013592,5.013592,9.9879776292351,9.9879776292351
2018,95,NA,-0.815554801454555,0.770833333333333,2.57097283387968,0.770833333333333,1.75541803242512,NA,22.7155265876238,0.666666666666667,NA,1.7128338250152,0.666666666666667,65.5976036879792,65.5976036879792,0,9.421061256625,9.421061256625,0,90.2448575689583,1.1833935107639,1.1833935107639,0,0,6.887947667,6.887947667,2.29372451403533,2.29372451403533
2018,96,NA,-0.122873852207843,0.25,2.40813504096572,0.25,2.28526118875787,NA,26.2714511990658,0.145833333333333,NA,13.8443080810469,0.125,99.7174468198958,99.7174468198958,0,11.8820028963125,11.8820028963125,0,78.8438984375,3.24976787845188,3.24976787845188,0,0,8.5254105,8.5254105,6.608763845045,6.608763845045
2018,97,NA,0.655413057914796,0.291666666666667,1.57652590003228,0.291666666666667,2.23193895794708,NA,36.1295048442329,0.229166666666667,NA,4.85755264446605,0.208333333333333,118.182839542187,118.182839542187,0,11.1180166699792,11.1180166699792,0,64.8416053825,5.36907548288905,5.36907548288905,0,6.35,6.842366,6.842366,15.2542215367611,15.2542215367611
2018,98,-0.9698440274496,-0.9698440274496,0,3.42608700209148,0,2.45624297464188,NA,29.4893013021975,0.0208333333333333,10.9362981654792,10.9362981654792,0,123.554026228542,123.554026228542,0,11.8971848993333,11.8971848993333,0,52.2658270141667,7.18290709454399,7.18290709454399,0,0,6.0887735,6.0887735,13.1704804133155,13.1704804133155
2018,99,NA,-1.73093441741794,0.229166666666667,3.98898472775685,0.229166666666667,2.25805031033891,NA,30.7974489046997,0.0833333333333333,NA,57.2529599893506,0.145833333333333,245.555489389583,245.555489389583,0,10.05102998975,10.05102998975,0,61.35916048625,6.06121996502604,6.06121996502604,0,0,1.933640167,1.933640167,14.2705447969204,14.2705447969204
2018,100,NA,-0.768737686887156,0.291666666666667,3.38203595226144,0.291666666666667,2.61329826537428,NA,28.1398750752069,0.208333333333333,NA,30.4846827726908,0.208333333333333,145.348443450562,145.348443450562,0,11.4114262980417,11.4114262980417,0,64.1484639235417,6.02469539296393,6.02469539296393,0,0,5.278836333,5.278836333,18.4272423034558,18.4272423034558
2018,101,NA,-0.0877692712773688,0.354166666666667,2.44478787616373,0.354166666666667,2.35701860488636,NA,31.5554638336576,0.291666666666667,NA,18.1256186819433,0.1875,131.484788057708,131.484788057708,0,10.1300655557083,10.1300655557083,0,65.0823863191667,4.79648580444878,4.79648580444878,0,5.334,5.981295,5.981295,10.9370882196304,10.9370882196304
2018,102,NA,-1.75975520471298,0.0833333333333333,4.2660176660739,0.0833333333333333,2.50626246136093,NA,59.7143626099651,0.0833333333333333,NA,55.3917479629969,0.104166666666667,253.215436021104,253.215436021104,0,9.83884214210417,9.83884214210417,0,53.8163575,6.47051351147769,6.47051351147769,0,3.048,3.158217,3.158217,13.0249927503834,13.0249927503834
2018,103,NA,-0.789506092654211,0.104166666666667,3.54338824867468,0.104166666666667,2.75388215602047,NA,29.4131329591422,0.0416666666666667,NA,25.3064093223959,0.0416666666666667,129.493640741958,129.493640741958,0,10.2073435834167,10.2073435834167,0,60.0231260066667,5.46101926103148,5.46101926103148,0,0,3.7775415,3.7775415,9.36495795251927,9.36495795251927
2018,104,NA,-2.01813445238058,0.0625,6.03863729397408,0.0625,4.0205028415935,NA,44.0593716991733,0.0833333333333333,NA,52.7238888103805,0.0625,222.694776804292,222.694776804292,0,14.131843798125,14.131843798125,0,47.5240005202083,8.94757034184645,8.94757034184645,0,0,10.096734,10.096734,15.0192029793465,15.0192029793465
2018,105,NA,-0.208160103238426,0.208333333333333,3.41331210751092,0.208333333333333,3.20515200427249,NA,35.505152084474,0.0833333333333333,NA,23.2802682880516,0.104166666666667,154.831233514521,154.831233514521,0,11.9300586665,11.9300586665,0,66.9532048266667,5.10926284919816,5.10926284919816,0,2.794,8.7281135,8.7281135,11.8660576574503,11.8660576574503
2018,106,NA,-1.09665247641255,0.0208333333333333,3.56739995290311,0.0208333333333333,2.47074747649056,NA,53.0680685130273,0.0208333333333333,40.2392676448125,40.2392676448125,0,200.765565348667,200.765565348667,0,9.69848189920833,9.69848189920833,0,52.7314428133333,6.14617041576727,6.14617041576727,0,0,4.947181667,4.947181667,12.3995950306241,12.3995950306241
2018,107,NA,-2.71716334188179,0.104166666666667,5.19525657674669,0.104166666666667,2.47809323486489,NA,41.4184979861091,0.104166666666667,NA,72.0120805012948,0.0625,270.821495715271,270.821495715271,0,10.1382508853125,10.1382508853125,0,46.4365125345833,7.54594050549115,7.54594050549115,0,0,5.401194833,5.401194833,15.3614458332169,15.3614458332169
2018,108,NA,-1.96558377978196,0.145833333333333,4.41408228423144,0.145833333333333,2.44849850444948,NA,35.5110201881972,0.0208333333333333,NA,43.0810909185409,0.0625,229.1615583325,229.1615583325,0,10.7319998885625,10.7319998885625,0,48.3981394091667,7.69206937558739,7.69206937558739,0,0,3.13819,3.13819,13.8497066567351,13.8497066567351
2018,109,NA,-2.08618155836304,0.0625,5.0126006108736,0.0625,2.92641905251055,NA,46.5210435147119,0.0833333333333333,NA,52.0296137909529,0.0625,294.426431426104,294.426431426104,0,14.1784269835417,14.1784269835417,0,35.04124434,11.3092808726047,11.3092808726047,0,0,9.136288833,9.136288833,19.7370702629277,19.7370702629277
2018,110,NA,-2.04624183882921,0.0625,4.63098303873765,0.0625,2.58474119990844,NA,40.8078129893707,0.0416666666666667,NA,60.0568683148106,0.104166666666667,283.877172275687,283.877172275687,0,14.147962767375,14.147962767375,0,43.8737792014583,10.2529191382257,10.2529191382257,0,0,4.172669667,4.172669667,19.4579875989139,19.4579875989139
2018,111,NA,-2.30333475936278,0.0416666666666667,4.29263791440258,0.0416666666666667,1.9893031550398,NA,39.9057674979643,0.0625,68.1712294778958,68.1712294778958,0,283.335025416583,283.335025416583,0,13.0503213059167,13.0503213059167,0,37.0151734379167,10.0872382618039,10.0872382618039,0,0,6.954361333,6.954361333,17.2977580937226,17.2977580937226
2018,112,NA,-2.78623947387905,0.25,4.33628707751412,0.25,1.55004760363508,NA,30.3261746481687,0.1875,NA,77.3629487087141,0.145833333333333,269.423579929792,269.423579929792,0,10.0881866926458,10.0881866926458,0,45.06539118,8.24869465124409,8.24869465124409,0,0,1.558873933,1.558873933,16.9644215668305,16.9644215668305
2018,113,NA,-1.57684627038116,0.166666666666667,3.60608807276451,0.166666666666667,2.02924180238335,NA,29.4844649054391,0.104166666666667,NA,69.4874749745475,0.104166666666667,307.355662876396,307.355662876396,0,12.6339222048125,12.6339222048125,0,37.47787666625,10.753245829386,10.753245829386,0,0,2.228328333,2.228328333,20.7837043755443,20.7837043755443
2018,114,NA,-2.06759966484111,0.25,4.50957381808986,0.25,2.44197415324875,NA,27.8071624265304,0.125,NA,80.1321701506692,0.145833333333333,299.859751312708,299.859751312708,0,13.8090438300833,13.8090438300833,0,47.3277657283333,11.3066667551877,11.3066667551877,0,0,2.082055333,2.082055333,26.8868641800479,26.8868641800479
2018,115,NA,-1.4704049229601,0.291666666666667,4.50864084253411,0.291666666666667,3.03823591957401,NA,29.7485871626669,0.145833333333333,NA,78.0534111555354,0.229166666666667,302.396991793375,302.396991793375,0,16.067745503375,16.067745503375,0,44.8419335766667,13.7910724483228,13.7910724483228,0,0,5.955551667,5.955551667,32.3932327001582,32.3932327001582
2018,116,NA,-1.39332100931703,0.166666666666667,4.76582261515575,0.166666666666667,3.37250160583872,NA,26.2884722260828,0.145833333333333,NA,81.1592818566357,0.125,303.572417520354,303.572417520354,0,16.8146539375208,16.8146539375208,0,44.787838889375,14.5422208960407,14.5422208960407,0,0,2.790911167,2.790911167,31.74295580953,31.74295580953
2018,117,NA,-0.38642919741494,0.125,4.31986641729932,0.125,3.93343721988438,NA,27.3717806199626,0.125,NA,74.3492355007029,0.104166666666667,295.304763048604,295.304763048604,0,19.645756010125,19.645756010125,0,40.437766770625,17.1893063454057,17.1893063454057,0,1.778,8.66111,8.66111,38.8993766499191,38.8993766499191
2018,118,NA,0.542362517398847,0.145833333333333,1.74720500623259,0.145833333333333,2.28956752363144,NA,44.8364099260633,0.104166666666667,NA,30.4023776507589,0.0833333333333333,231.511707884583,231.511707884583,0,13.7947433404792,13.7947433404792,0,58.4153598954167,7.52665905835148,7.52665905835148,0,6.35,8.434426,8.434426,16.3463341575344,16.3463341575344
2018,119,NA,-1.18183215327545,0.0416666666666667,3.53129387977669,0.0416666666666667,2.34946172650124,NA,38.5917918528194,0.145833333333333,NA,84.5567198699114,0.0416666666666667,316.300094157646,316.300094157646,0,14.3812418194375,14.3812418194375,0,43.6626402427083,10.5625770569858,10.5625770569858,0,0,5.673951167,5.673951167,20.2712279780435,20.2712279780435
2018,120,NA,-1.61636965057099,0.104166666666667,3.6486245554157,0.104166666666667,2.03225490484471,NA,26.2981034718517,0.125,NA,86.2293030261735,0.0833333333333333,303.766043930562,303.766043930562,0,13.1506840657292,13.1506840657292,0,51.4089444791667,8.76551080703732,8.76551080703732,0,0,4.397785167,4.397785167,18.4483215110341,18.4483215110341
2018,121,NA,-1.3936319116565,0.125,3.50096730272637,0.125,2.10733539106987,NA,27.2345788518212,0.104166666666667,NA,81.4867683638023,0.0416666666666667,287.235069751312,287.235069751312,0,14.830946281,14.830946281,0,47.5661914235417,10.4236594070205,10.4236594070205,0,0,6.581571167,6.581571167,21.320733557462,21.320733557462
2018,122,NA,-1.56329877893381,0.145833333333333,3.66213632653799,0.145833333333333,2.09883754760418,NA,26.9044430341358,0.125,NA,80.1647777683317,0.145833333333333,313.036687658625,313.036687658625,0,15.9043961213958,15.9043961213958,0,48.502034409375,12.0685472801102,12.0685472801102,0,0,6.091580667,6.091580667,27.8996423288236,27.8996423288236
2018,123,NA,-1.43149581259691,0.145833333333333,3.49303735159692,0.145833333333333,2.06154153900001,NA,24.1414076751443,0.166666666666667,NA,72.9360408063636,0.145833333333333,278.981835233542,278.981835233542,0,17.59729033325,17.59729033325,0,49.2675025689583,13.0823994281488,13.0823994281488,0,0,6.465028667,6.465028667,29.4569308160366,29.4569308160366
2018,124,NA,-1.03842393869582,0.1875,3.21115978543519,0.1875,2.17273584673937,NA,22.7986785613856,0.145833333333333,NA,55.8029382381846,0.0833333333333333,244.190526281042,244.190526281042,0,19.766180069375,19.766180069375,0,44.739487500625,15.0589966649469,15.0589966649469,0,0,11.148585,11.148585,29.6495749574968,29.6495749574968
2018,125,NA,-0.591310226851249,0.1875,2.82173957464454,0.1875,2.23042934779329,NA,17.5091943270967,0.104166666666667,NA,46.4049046375359,0.1875,193.834897380562,193.834897380562,0,19.49550388875,19.49550388875,0,47.5379347579167,13.2761327827108,13.2761327827108,0,0,12.75588333,12.75588333,24.639888840415,24.639888840415
2018,126,NA,0.255641361559607,0.333333333333333,2.01351598557114,0.333333333333333,2.26915734713075,NA,17.3680758215279,0.145833333333333,NA,26.6452867466976,0.1875,140.321261384938,140.321261384938,0,19.08126204875,19.08126204875,0,58.4124481254167,10.4456400137914,10.4456400137914,0,2.54,14.13965333,14.13965333,23.9977278497477,23.9977278497477
2018,127,NA,0.339547070738811,0.270833333333333,2.11706439762629,0.270833333333333,2.4566114683651,NA,39.4116814111921,0.208333333333333,NA,63.8576785685114,0.125,276.352355859479,276.352355859479,0,19.1694972220833,19.1694972220833,0,67.1888788539583,9.29584507250607,9.29584507250607,0,0,12.32225167,12.32225167,24.8629355307737,24.8629355307737
2018,128,NA,0.069917552793056,0.270833333333333,2.65710323627944,0.270833333333333,2.72702078907249,NA,26.5244479773512,0.1875,NA,58.0083857989417,0.166666666666667,251.416834259646,251.416834259646,0,20.0146821179167,20.0146821179167,0,62.5899251735417,11.2420312314691,11.2420312314691,0,0.254,12.04771333,12.04771333,27.2570160994551,27.2570160994551
2018,129,NA,-0.222592529232676,0.166666666666667,2.39103736566461,0.166666666666667,2.16844483643194,NA,36.8366227671151,0.104166666666667,NA,54.6151295074741,0.125,241.255549996667,241.255549996667,0,18.196035555625,18.196035555625,0,57.1432328820833,10.1405003700254,10.1405003700254,0,0.254,13.60954167,13.60954167,22.3486936056069,22.3486936056069
2018,130,NA,-1.76959453685866,0.0416666666666667,3.41818846216196,0.0416666666666667,1.6485939253033,NA,22.0308414328708,0.0208333333333333,NA,101.885377500594,0.0416666666666667,274.680303836729,274.680303836729,0,15.8251321877083,15.8251321877083,0,44.5064303810417,10.8976107850174,10.8976107850174,0,0,10.92895667,10.92895667,19.8564628294879,19.8564628294879
2018,131,NA,-0.26542150131428,0.270833333333333,1.722044813293,0.270833333333333,1.45662331197872,NA,36.6526471921483,0.208333333333333,NA,77.2375203571412,0.104166666666667,267.270105063562,267.270105063562,0,15.4625287710417,15.4625287710417,0,67.9710512845833,6.8250757422637,6.8250757422637,0,4.572,9.680952833,9.680952833,15.9992883429702,15.9992883429702
2018,132,NA,-0.0665767111156452,0.208333333333333,1.77033168032394,0.208333333333333,1.7037549692083,NA,50.4726473544185,0.145833333333333,NA,76.4852289279735,0.125,329.004783258271,329.004783258271,0,18.0570406211667,18.0570406211667,0,58.868243403125,12.0324049736705,12.0324049736705,0,0,7.9340555,7.9340555,29.5338416120372,29.5338416120372
